,AU807,AU805,AU802,AU806,AU812,AU803,AU808,AU813,AU814,AU811,AU804,AU810,AU809,AU801,AU815
122.28299999999999,496.0,486.0,557.2888948717945,510.93504871794636,537.0,504.8529974358955,534.6777717948729,495.0,492.98376666666445,511.57605641025924,510.36240512820063,498.0,493.92222820512677,452.160671794874,491.0
122.32300000000001,496.0,486.0,558.0,511.0,537.0,506.713344999999,533.6521307692326,495.0,493.0,509.5247743589762,512.4136871794839,498.0,494.0,450.10938974358993,491.9735780051132
122.363,496.0,485.40084871794875,557.6598230769254,511.9838081841428,536.0752076923079,508.757276923077,532.6264897435918,495.0,493.0,508.23674615384675,514.6974538461494,498.0,494.97351025640916,448.05810769230754,492.0
122.40299999999999,496.0,485.0,556.6341820512844,512.9841724999978,535.0495666666667,510.80855897435873,531.2016974359012,495.2786384615378,493.0,506.422210256411,517.7743769230735,498.0,496.9483449999992,446.0068256410285,492.0241724999988
122.44300000000001,496.0,484.3495666666685,555.6183275000014,513.0,533.0478512820554,513.7897615384555,529.1504153846168,496.0,493.08633076923013,505.1854641025639,521.1350666666644,498.5709461538465,497.0,444.4791074168815,493.0
122.483,495.53418205128395,484.0,554.6085410256418,513.0350487179468,531.0466550000027,515.9062352941147,527.0991333333353,496.0,494.0,504.1598230769247,524.9282230769221,499.0,498.02479230769035,443.45469487179594,493.0504333333332
122.523,495.0,483.2982846153865,553.5829000000004,514.0,527.9931384615436,518.9359153846125,525.5239256410265,496.355561538459,494.0,503.1558275000016,528.005146153846,499.0,499.05043333333117,442.42905384615483,494.0
122.56299999999999,495.0,483.0,552.1145179487186,514.0,523.8905743589789,523.0128384615349,523.4948538461555,497.0,494.13726086956314,502.1341820512835,530.721379487177,499.0,500.15214871794535,442.0,494.0
122.60300000000001,495.0,483.0,550.5316179487188,514.0,519.8410076923085,526.1196820512808,521.4726435897435,497.0,495.0,502.0,533.5453230769148,499.6735102564088,502.1017153846145,441.3777717948717,494.12479230769145
122.643,495.5683820512816,483.0,549.5059769230792,514.0,516.764084615384,530.1666846153851,519.3824825000034,497.0,495.1863307692298,501.0829000000005,536.8239435897399,500.0,503.2547128205108,441.0,495.0
122.68299999999999,495.40597692307716,483.77863846153815,548.4803358974382,514.0,513.6871615384625,533.324810256409,517.4470025641043,497.45812564102454,496.2119717948708,501.0,538.8752256410218,500.0,505.15299743589685,441.0,495.0
122.72300000000001,495.6196641025628,484.0,547.4546948717963,514.0,510.7401589743631,537.4273743589658,515.8427230769245,498.0,497.4752256410264,501.0,540.903344999998,500.7247923076928,506.3572769230774,441.0,495.2017153846156
122.763,496.0,484.82992051281866,545.85810769231,514.0,508.84443846154045,541.6624230769129,514.3957205128215,498.4837666666656,499.52650769230655,500.0059769230792,542.4632538461534,500.24956666666833,508.2042794871791,440.2933275000011,496.227356410256
122.803,496.0,485.0,544.4034128205141,513.7598230769252,507.81879743589957,546.7906282051174,512.7401589743605,499.5094076923054,501.5777897435848,500.0,543.0,500.7740895140647,509.6897615384553,440.7247923076913,496.7470025641046
122.84299999999999,496.0,485.88120256410116,543.3793631713561,513.0,506.79315641025806,551.9188333333248,511.34443846153897,501.0700974358931,503.9436076923011,500.0,542.4867800511522,501.0,512.2555615384592,440.2495666666676,496.27863846153616
122.88300000000001,496.0,486.0,542.3546948717961,513.0,505.7675153846163,557.256446153841,509.6375948717946,503.1213794871765,506.6803538461507,500.0,541.4623871794887,501.0,513.562405128202,440.0,497.0
122.923,496.0,486.0,542.0,512.682900000001,504.74187435897534,563.3750349999965,509.0,505.1696624040901,509.0974538461499,500.0,539.8734923076947,501.0,515.6136871794852,439.1982846153845,497.32735641025573
122.963,496.77351025640905,486.0,541.3034128205151,512.0,504.0,568.9401948717921,508.2675153846176,506.60940769230734,512.1743769230736,500.0,537.8222102564125,501.8760743589743,517.6649692307668,439.0,498.35299743589724
123.00299999999999,497.0,486.0,540.2777717948738,512.0,504.0,572.7820692307608,507.24187435897676,507.6350487179484,514.8341999999976,500.0,535.7709282051309,502.0,519.6983449999977,439.0,499.0
123.043,497.0,486.0,540.0,511.6316179487198,503.66751538461733,575.0,506.2162333333344,508.0,516.8832173913017,500.0,533.7196461538465,502.0,521.7162512820497,438.1213615384633,499.0
123.083,497.0,486.0,540.0,511.0,503.0,574.3760564102605,506.0,508.0,518.9316358974313,500.0,531.6683641025642,502.95299743589527,523.7675333333287,438.90427948717786,499.0
123.12299999999999,497.0,486.0,540.0,511.0,503.0,571.6495487179549,505.16495128205264,508.0,521.4743769230705,500.2166724999979,529.617082051286,503.97863846153604,525.4094076923054,438.07007948718064,499.0
123.16300000000001,497.0,486.0,540.0,510.5546948717956,503.0,566.8204769230804,505.0,508.0,524.5125174999965,501.0,526.8487000000055,505.0042794871783,526.8700974358944,438.0,499.45556153846076
123.203,497.0,486.0,539.1752076923098,510.0,503.0,560.6666307692349,503.2273384615385,507.23674615384715,527.0341999999981,501.0,525.2572589743609,506.0598410256389,528.0,438.0,500.0
123.243,497.92735641025524,486.0,539.0,510.0,503.0,554.512784615387,503.0,507.0,529.6282230769212,501.0,523.4632358974395,508.0541724999988,528.0,438.0068435897436,500.0
123.28299999999999,498.95299743589703,486.1376128205124,539.8760743589725,509.47777179487235,503.0,547.9187615384631,503.0,507.0,532.7051461538451,501.2991512820501,520.6179307692349,509.0555615384612,528.0,439.0,500.0
123.32300000000001,499.0,487.0,540.0,509.0,503.0,541.2050923076978,503.0,507.0,535.1880461538434,502.3247923076902,519.1803358974366,510.16240512820065,527.4649512820522,438.94187435897663,500.0
123.363,500.0085589743537,487.0,540.0,509.0,503.0,535.0512461538602,502.0367461538472,506.1558275000015,537.2393282051238,503.0,517.3516550000004,512.2136871794829,525.8786205128246,438.081672499998,500.5812025641011
123.40299999999999,502.02992051281836,487.0,540.0,508.40084871795096,503.0,529.414500000012,501.01110512820645,506.0,538.645305128203,503.0,515.3093897435946,514.1324846153823,525.0,439.0,500.39315641025763
123.44300000000001,503.1111230769198,487.24017692307547,540.0,508.0,503.0,524.2862948718025,501.0,506.0,539.6709461538447,503.4017153846144,513.2581076923111,515.4743769230736,523.164084615388,439.0,500.6324846153839
123.483,505.1624051282021,488.0,541.0,508.0,503.0,519.7264717948767,501.0,505.08290000000085,539.3034128205138,504.0,511.2068256410293,518.3675333333312,521.3623871794881,439.13504871794834,501.0
123.523,507.2136871794851,488.0,541.0,508.0,503.0,515.0298846153901,501.0,504.05725897436,538.2796189258315,504.0,510.07777179487357,520.6282230769197,519.6734923076947,440.32137948717946,501.0
123.56299999999999,509.2649692307666,488.0,541.0555615384592,508.0,503.64017692307664,510.5833100000023,501.0,504.96838205128114,537.2546948717952,504.0,508.1042615384641,523.4700974358962,518.3111051282061,442.18633076923004,501.0
123.60300000000001,511.31625128204996,488.0,542.0,508.0,504.0,507.14100769231163,501.0,505.9940230769234,534.6871615384669,504.0,507.0264897435905,525.7820692307704,516.5709282051281,443.0,501.0
123.643,513.366593350383,488.0,542.0,508.0,504.6914589743568,504.0640846153915,501.0,507.0196641025641,533.2034128205148,504.0,505.0016974358994,528.5726615384604,515.2783275000015,443.2376128205107,501.75812564102444
123.68299999999999,515.4033449999962,488.3914589743569,542.0,508.0,505.0,501.6581076923125,501.0,508.0453051282024,530.5333153846218,504.0,503.97520769230783,530.6239435897386,513.5196461538508,443.7367461538481,502.0
123.72300000000001,517.4136871794858,489.0,542.1299205128184,508.0,505.0,499.6068256410285,501.0,509.0,528.3042615384642,504.0,502.8991333333329,533.0128384615331,512.2341820512833,443.0,502.0
123.763,519.4649692307675,489.0,543.1555615384596,508.0,505.0,497.5555435897454,501.0,508.9034128205146,525.3794692307719,504.0,500.923925641028,536.0897615384562,510.4170820512841,443.0,502.8094076923077
123.803,521.5162512820496,489.45667249999934,544.0,508.0,505.0,496.2521307692317,501.0,507.87777179487335,524.1233275000002,503.3957205128205,500.0,538.7777897435869,509.1829000000012,443.0,502.16495128205304
123.84299999999999,523.2837666666663,490.0,544.2068435897419,508.0,505.0,495.22648974359066,501.0,506.8521307692319,521.3025461538471,503.0,499.87264358974573,541.2436076923034,508.1572589743598,443.3648823529396,502.8584884910472
123.88300000000001,524.9282230769213,490.0,545.2324846153837,508.0,505.0,495.0,501.0,505.6529794871807,519.1504153846197,503.0,498.84700256410383,543.8583449999993,507.13161794871786,444.38889487179273,503.0
123.923,527.3350487179464,490.51966410256216,546.0,508.0,505.0,494.17731713555156,501.0,503.8008487179491,517.0991333333371,503.0,498.0,545.8803538461519,506.10597692307704,445.8290717948675,503.9094076923066
123.963,528.3606897435876,491.0,546.0,508.0,505.8709461538438,493.1521307692331,501.0,502.56165500000094,514.0792659846582,503.7068435897418,497.8008275000009,547.931635897431,505.0803358974379,447.88035384614966,504.0
124.00299999999999,529.3863307692285,491.0,546.0,508.0,505.10341282051473,492.1264897435917,501.0,500.32562307692984,512.0016974359002,504.73248461538304,496.7957205128214,549.982917948713,504.05469487179727,449.90834499999715,504.0
124.043,530.0,491.59658717948633,546.0,508.0,505.92222820512717,491.10084871794976,501.0,497.74956666666833,510.9256230769256,505.0,496.22992051281824,552.0341999999966,503.02905384615576,452.3974538461535,504.9863307692308
124.083,529.5623871794882,492.6222282051271,546.0,508.0,506.0,490.07520769230865,501.0,496.44785128205416,507.94956666666667,505.78376666666605,497.0,553.5427410256397,502.0034128205139,455.965835897436,505.01194117646855
124.12299999999999,528.5367461538474,493.0,546.0,508.0324846153833,505.0264897435905,489.0495666666675,501.0,494.39656923077155,506.7717769230783,506.8094076923073,496.72136153846276,555.1367641025613,501.0,459.5512999999954,506.0
124.16300000000001,527.0222102564107,494.34702051282096,545.5880282051298,509.0,505.0,489.0,501.0,492.67264358974415,503.79656923077374,507.83504871794884,496.0,556.592503836317,500.9521307692316,463.7137051281947,506.06068974358897
124.203,525.485464102564,495.0,544.5623871794884,509.0,505.0,488.02332750000204,501.0,491.6470025641029,501.87264358974545,508.8606897435877,496.0,558.2341999999973,500.0,468.2735282051204,507.0
124.243,523.3794692307739,496.44958461538005,543.5367461538474,509.0,505.0,488.0,501.0,490.6213615384616,500.6940051282092,509.88633076922855,496.0,559.6427410256387,499.9033275000004,473.56413846152753,507.1119717948713
124.28299999999999,520.8683641025692,497.75043333333105,543.0,509.0,505.0,487.9726435897455,501.0,490.0,498.82136153846335,511.82394358973875,496.3812025641013,560.6683820512795,499.0,479.0983205128132,508.0
124.32300000000001,518.8466550000023,498.77607435897283,542.4983275000012,509.0,505.0,487.0,501.0,489.57264358974516,497.7957205128213,512.937612820512,497.0,563.0820692307648,499.0,484.87183076922656,508.137612820511
124.363,516.8170820512842,500.6034307692285,542.0,509.0,505.101455242966,487.0,501.0,489.4529974358962,496.77007948718045,514.9265076923056,497.0,564.7196641025629,498.84956666666807,491.02567692307275,509.1632538461519
124.40299999999999,514.7658000000025,501.82735641025516,541.4623871794887,509.0,506.1247923076919,487.0,501.0,490.0,496.0,515.9641724999996,496.5418743589764,566.4906102564074,498.0,497.8761102564081,510.3768235294095
124.44300000000001,512.0717769230772,503.66334500000016,541.0,509.0,507.1504333333312,487.0,501.6273564102554,490.0,495.74700256410415,517.9777897435907,496.0,567.7709461538458,498.0,505.0555974359002,512.2119717948717
124.483,509.66323589743575,504.8529974358974,541.0,509.0,508.1760743589723,487.0,502.0,490.52992051282035,494.7213615384629,520.0145358974336,496.0,568.796587179487,498.0,512.2350846153723,513.2376128205128
124.523,507.61195384615775,506.7572769230732,541.6145358974355,509.0,509.4034307692265,487.0,502.0,491.5555615384615,494.0,521.0803538461495,496.0,568.1983275000018,498.0,517.8675512820395,514.5265076923063
124.56299999999999,505.56067179487667,508.80855897435436,542.0,509.0,511.2273564102547,487.0,501.32136153846295,492.5812025641008,493.67007948718083,523.0658179487156,496.0,568.0,498.0,522.1966051281951,516.5777897435851
124.60300000000001,504.25469487179663,510.85984102563737,542.6658179487166,509.0,512.505994871793,487.23248461538276,501.70427948717906,494.18334499999656,493.0,524.1829179487156,495.4283275000008,566.3042615384643,498.0,525.4743769230727,518.0
124.643,503.2290538461556,512.9111230769211,543.6914589743568,509.0,514.2786384615374,488.2581256410242,502.0,495.6068435897424,493.0,526.116800511508,495.5863307692288,564.2529794871818,498.0,527.6583449999986,518.6803538461504
124.68299999999999,501.40682564102826,514.9624051282027,544.7170999999977,509.0,515.912838461537,489.2837666666654,502.0,497.264969230767,493.0,527.2803538461532,496.0,561.3025461538493,498.0,528.0,520.0
124.72300000000001,501.0,517.0136871794857,545.7427410256397,509.0,518.329920512821,490.3094076923073,502.0,499.3162512820505,492.56751538461737,529.1658179487177,496.0,557.3008307692315,498.0,527.1239256410253,520.3904578005112
124.763,500.1521307692317,519.0324846153848,546.7683820512809,509.0,519.3555615384608,491.0,502.0,501.3675333333333,492.0,530.1914589743568,496.0,553.1982666666656,498.40427948717934,526.0982846153868,520.5854641025641
124.803,499.12648974358996,520.0581256410254,547.7940230769218,509.0,520.7624051282004,491.35167249999927,502.0,502.70940769230765,492.0,531.2170999999978,496.0,549.0957025641023,498.57007948717967,523.2179307692377,520.0
124.84299999999999,499.0,521.1671048593294,548.8196641025633,508.5316179487183,523.2205307692235,492.0,502.0,503.7350487179466,492.0,532.2427410256388,496.0,544.9931384615494,498.4555615384603,519.1880102564189,519.5341820512843
124.88300000000001,498.07520769230985,523.106843589742,549.8453051282052,508.0,526.297453846149,492.0,502.88376666666585,504.0,492.0,533.0,495.2598230769228,540.8905743589819,499.0,513.1281692307771,518.5085410256428
124.923,498.0,524.2649692307673,550.8709461538464,508.49402307692156,528.9162512820487,492.0,503.0,503.2136692307711,492.0,533.294023076922,495.765817948716,536.7350128205233,499.0,507.9700435897493,517.4958275000015
124.963,498.0,526.3162512820489,551.874172499998,508.4803358974371,531.4150174999979,492.0,503.0,502.18802820513,492.0,534.0,495.2085410256432,531.7640846153894,499.5068435897423,500.7905564102638,515.9658000000019
125.00299999999999,498.0,528.5512999999963,552.8965871794852,508.0,533.9675333333329,492.0,503.0,501.1623871794885,492.0,533.6633275000014,495.8170999999977,528.5828820512882,500.0,493.6666307692362,514.4572589743595
125.043,497.0008487179486,531.6125174999993,553.9222282051272,508.0,535.5094076923067,492.0,503.9837666666648,500.1367461538469,492.0,533.0,496.0,524.6102384615413,500.0,487.512784615383,513.4330716112543
125.083,497.9752076923104,534.4188153846113,555.895738461536,508.0,536.5350487179463,492.0,505.0188153846112,498.22221025641164,492.0,532.629053846156,496.868382051281,521.5333153846168,500.0,481.35893846153994,512.4085410256431
125.12299999999999,497.0,536.9401948717857,556.9735102564094,508.62222820512784,537.5606897435873,492.0,507.0,497.08546410256434,492.0,531.2068256410298,497.8940230769219,518.4699825000023,500.0,475.2050923077086,510.76580000000337
125.16300000000001,497.0,540.7820692307647,557.9965959079262,509.0,539.1726615384586,492.0,507.03504871794854,496.0598230769227,492.0,529.5777717948728,498.91966410256373,515.4563923076979,500.0,469.20937179488135,509.35725897435975
125.203,497.10171538461356,543.8589923076895,559.0222282051261,509.0,541.2239435897411,492.0,508.1213794871794,495.0341820512844,492.71197179487183,528.1042615384637,500.89061025641047,512.5863128205168,500.0,464.0811666666768,508.331617948719
125.243,498.0,546.9359153846118,560.0,509.0,543.275225641023,492.0,510.0863307692303,494.03332750000175,493.0,526.0529794871813,502.8933449999962,510.53503076923386,500.0,459.18331000000575,507.3059769230777
125.28299999999999,498.0,550.0128384615349,560.0,509.0,545.9897615384583,492.0,511.1119717948694,494.0,493.0,524.0016974358987,504.94189230768774,508.4837487179515,500.0,455.16451150895676,506.28033589743643
125.32300000000001,498.0,553.0897615384613,560.0,509.0,548.37778974359,492.0,512.137612820511,493.0,493.0,521.9504153846153,506.9931743589715,506.4324666666678,500.7376128205119,451.302546153853,505.25660102301924
125.363,498.0,556.1666846153844,559.8752076923088,509.0,549.714535897436,492.0,513.1632538461519,493.0,492.1880282051292,519.8991333333362,510.0393282051262,504.6905923076926,500.23674615384675,448.22562307692954,505.0
125.40299999999999,498.0,559.6581435897392,558.6991333333347,509.79915128205096,551.4803538461499,492.0,514.3777897435872,493.0,492.0,517.2717769230842,512.1812205128198,503.66495128205133,500.78889487179447,445.4324666666707,504.20597692307837
125.44300000000001,498.0,563.3205307692258,556.8239256410254,510.0,553.5316358974321,492.0,516.2145358974351,493.0940230769232,492.0,514.7965692307728,516.2128384615388,502.63931025641074,501.0,443.3811846153867,503.18033589743663
125.483,498.0,566.3974538461481,555.5965692307698,510.0,555.5829179487139,492.0,517.4803538461522,494.0,492.0,512.7452871794903,519.2897615384543,501.61366923077145,501.8401769230753,441.6649512820521,503.0
125.523,498.0,568.4914589743573,553.772643589746,510.8541724999987,559.2683999999932,492.0,519.2658179487175,494.0,492.0,510.6940051282077,522.2444564102524,500.1781636828681,502.0,440.63931025641114,503.8709461538456
125.56299999999999,498.0,570.0341999999974,552.5066550000042,511.0,562.5282230769186,492.0,520.5829179487172,494.170946153844,492.0,508.646194373403,524.295738461534,499.0,502.8658179487165,439.61366923076986,503.1258275000024
125.60300000000001,498.0,572.0854820512805,550.7470025641035,511.9017153846151,567.2333625000009,492.81966410256433,522.634199999999,495.0,492.0,507.29828461538455,526.347020512818,498.5393102564109,503.89145897435804,438.5880282051279,503.0
125.643,498.0,574.7051461538448,549.4427230769251,511.07264358974373,571.4735282051288,494.6906102564105,524.0,495.2196641025637,492.0,505.581655000003,528.1991512820504,498.0,504.0,437.5623871794882,503.0
125.68299999999999,498.0,577.7375174999961,547.695720512821,511.9529974358971,573.7880461538414,495.8709461538438,524.3683820512798,496.49061025641004,492.0,504.2726435897454,529.6743769230737,497.4880282051284,504.9427410256407,437.0,503.0
125.72300000000001,498.0,580.7820692307643,546.670079487179,512.0,574.9196641025623,496.8965871794853,525.0,498.27094615384584,492.0,503.2470025641034,532.5008666666664,496.4623871794881,505.9683820512822,436.51110512820685,503.970946153846
125.763,498.0,583.8589923076865,545.2888769230782,512.0,574.0546948717969,497.92222820512615,525.0,499.59317435896975,492.0,502.22136153846253,534.5521487179491,496.0,506.0,435.4854641025657,503.0034128205128
125.803,498.0,586.935915384611,543.6187974358999,512.0,572.0581076923108,499.8957384615352,524.5803358974363,501.644456410252,492.0,501.1957205128212,536.9051461538436,495.43674615384754,507.0170999999985,434.4598230769243,503.0
125.84299999999999,498.0,589.3418923076897,542.5931564102589,512.0,568.0238465473178,501.9470205128175,523.5546948717953,503.6783449999964,492.0914589743571,501.0,539.3191724999975,495.0,508.0854820512793,434.0,503.04786923076693
125.88300000000001,498.51197179487104,590.6965871794864,541.5686214833775,512.0,561.8820153846128,504.997453846152,522.5290538461546,505.34786923076865,493.0,501.0,540.0,494.3854641025645,510.0683820512812,433.4233275000001,504.0
125.923,498.4623871794882,590.2777717948724,541.0,512.0,555.8187794871792,507.0743769230755,521.5034128205148,506.37351025640993,493.0,500.1187974358995,540.0,494.0,511.0940230769227,432.4085410256425,504.0
125.963,498.5632538461532,588.5042615384622,540.5187974358979,512.0,551.7162153846258,510.15129999999994,519.955543589748,507.39915128205115,493.0,500.0,539.6213615384627,493.3341820512821,512.2393282051277,432.0,504.122228205127
126.00299999999999,499.0,586.4529794871804,540.0,512.0,547.6136512820613,513.3042974358956,518.4521307692327,508.0,493.1940230769227,500.0,538.5957205128215,493.0,514.2906102564087,431.35725897436134,504.8521307692315
126.043,499.61453589743445,582.8033948718006,539.4675153846165,512.0,543.3888589743685,517.2975174999934,517.4264897435907,508.0,494.0,500.0,537.1401589743587,493.0,516.1709461538443,431.0,504.0
126.083,500.6401769230747,577.8760384615487,539.0,511.79059230769434,538.5563923076967,520.4068615384555,515.8016974358997,508.0,494.0,499.01623333333447,535.0888769230794,492.2572589743612,517.3931743589702,431.0,504.0
126.12299999999999,501.0,573.5982666666757,539.0,511.0,535.4794692307735,524.3820692307659,513.7504153846172,508.0,494.0,499.0,533.0375948717999,492.0,519.2166724999979,431.0,504.0
126.16300000000001,501.6914589743575,568.6308312020506,539.0,510.7649512820521,532.8008487179495,527.4589923076906,512.3495666666666,508.0,494.0,499.0,530.9863128205161,492.0,520.4444564102549,431.74530512820473,504.0
126.203,502.69742892768033,563.5042435897439,539.0,510.0,532.0,530.3572769230761,511.3239256410257,507.4470025641034,494.3214040920702,499.0,527.8700615384683,492.0,522.4957384615378,431.2290538461538,504.0
126.243,503.71453589743567,557.4512461538473,539.0,510.0,531.7752076923102,532.0,510.2982846153862,507.0,495.0,499.0,524.8837487179514,492.0,524.5470205128199,431.0,504.0
126.28299999999999,504.7401769230751,552.2478333333476,539.0,510.0,530.2487000000075,532.0,509.27264358974594,507.0,495.0,499.0,522.2487000000039,492.0,526.5983025641002,431.8222282051258,504.0
126.32300000000001,505.7658179487161,546.2899650000112,539.0,509.6623871794878,526.6196282051372,532.0,507.4978567774958,506.3700794871792,495.3709461538444,499.0,519.1717769230786,492.0,528.3247923076902,432.0,504.0
126.363,506.79145897435694,541.1196282051335,539.0,509.0,521.1897076923162,531.7187974358997,507.0,506.0,496.0,499.0,516.729902564103,492.0,529.3504333333312,432.0,504.35043333333124
126.40299999999999,508.6341999999972,534.9931384615436,539.7376128205104,508.6111051282074,515.0358615384692,530.3863128205172,506.21832750000056,506.68120256410003,496.0,499.0,514.6786205128209,492.0,530.0,432.0,505.0
126.44300000000001,510.68548205128064,530.8632179487217,540.0,508.4145358974346,509.58801025641196,528.0025461538495,505.1982846153862,507.0,496.0,499.0,511.94100769231204,492.94786923076833,530.0,432.9247923076917,505.0
126.483,512.7367641025622,525.8410076923085,540.0,509.0,505.4854461538468,524.9256230769261,505.0,508.4283449999978,496.4735102564093,499.0,509.61165500000357,492.0264897435905,530.0,433.95043333333257,505.0
126.523,514.7880461538457,522.6854461538469,540.8145358974347,508.5341820512832,502.1914410256409,521.4649333333367,505.0,509.7324846153838,497.0,499.0,508.2880282051295,492.99915128205066,529.5470025641035,434.0,505.0
126.56299999999999,516.8393282051275,518.6871615384633,541.0,508.0,500.14015897436155,517.3623692307715,504.121361538463,511.51625128205046,497.0,499.0,506.5247743589769,494.0,529.0,434.9760743589716,505.0
126.60300000000001,519.8359153846086,515.6102384615438,541.0,508.0,498.54443846154055,513.6948538461528,504.0,512.7837666666669,497.5504333333321,499.0,505.2386982097187,494.0,527.9914410256408,437.0,505.50171538461336
126.643,521.9418923076884,512.6888769230809,541.8914589743591,508.5401769230749,497.51879743589956,510.1572410256453,503.0700794871806,513.0,498.0,499.3145358974348,504.21366923077125,494.0,526.4700794871806,437.0547128205091,506.0
126.68299999999999,524.989761538455,510.4563923076984,542.0,508.43418205128427,496.4931564102584,506.5774825000065,503.95556153846087,513.0,499.2003529411734,500.0,503.1880282051304,494.0,524.8888769230814,439.0,506.55299743589575
126.72300000000001,526.0222282051269,507.7931564102571,542.0,508.0,496.0,504.02733846154024,503.0187974358972,512.1393102564118,501.2495846153833,500.0,502.1623871794888,494.0,523.4187974358991,439.0,506.42136153846224
126.763,527.0478692307684,506.5350307692326,542.9658179487169,508.0,496.0,501.9760564102579,503.0,511.1136692307707,503.3008666666649,500.39145897435895,501.1367461538477,494.0,521.8166550000027,439.1017153846156,506.60427948717853
126.803,528.0,504.48374871795045,543.9914589743578,508.0,496.0,499.9247743589759,503.0,509.17605641025847,506.0282230769219,501.4170999999988,500.1111051282062,494.0,520.3931564102572,440.0,507.0
126.84299999999999,528.0,502.43246666666727,544.0,508.0,496.0,498.4381867007692,503.0,508.0623871794884,509.1051461538453,502.0,500.0,494.20427948717816,518.7350307692318,440.0,507.0
126.88300000000001,527.9008487179487,500.6905923076929,545.0,508.6683820512807,496.60940769230564,497.4136692307713,503.0,505.11023846153955,511.4547128205095,502.45667249999866,499.05982307692386,495.0,517.3418743589742,440.0,507.0
126.923,526.8752076923096,499.3466550000047,545.0,509.0,497.6350487179466,496.38802820513035,503.0,503.02221025641,514.9366899999916,503.0,499.0,495.0,515.63246666667,440.0,507.0
126.963,525.8495666666688,497.66495128205315,545.0,509.0,498.66068974358785,496.0,503.0,500.96408461539176,518.2589923076881,503.0,499.0,495.0,513.5811846153892,440.229920512819,507.0
127.00299999999999,524.6478512820557,495.91793076923494,545.0,509.0,499.68633076922913,496.0,503.0,497.9247743589789,521.3359153846112,503.0,498.0,495.0,512.2668312020478,441.2555615384603,506.2700794871805
127.043,523.0,493.61366923077014,544.8803358974369,509.0,502.13591538461304,496.0,503.0,495.8734923076951,525.2171179487144,503.0,497.9572589743607,495.30427948717886,511.24187435897534,442.56240512820386,506.7555615384615
127.083,522.7726435897447,492.1760564102581,544.0,509.0,503.7376128205122,496.0,503.0,493.82665500000167,529.3196820512811,503.0,497.0,496.0,510.21623333333395,444.3068435897432,507.0
127.12299999999999,521.4940051282072,490.12477435897534,543.8290538461545,509.0,505.52650769230723,496.0,502.7880282051305,491.91110512820535,532.5666846153838,503.0,496.9316179487192,496.0,509.1905923076927,445.9725174999974,506.1931564102586
127.16300000000001,519.7213615384612,488.07349230769194,542.8034128205123,509.0,507.5777897435906,496.0,502.0,490.88546410256413,536.5157953964135,503.0,496.0,496.0,508.16495128205116,449.32993846153107,506.0
127.203,518.6957205128213,486.51110512820605,542.0,509.0,509.62907179486797,495.2085410256429,502.0,489.85982307692547,539.7128384615336,503.0,496.0,496.0,507.1393102564123,453.4325025640957,506.85556153846045
127.243,517.6700794871821,485.4854641025662,541.7521307692333,509.0,512.5140843989717,495.0,502.2888948717937,489.0,541.8598410256387,503.0,496.0,496.43248461538235,506.11366923077145,457.5350666666609,507.0
127.28299999999999,516.2888769230815,484.45982307692543,541.0,509.0,515.589761538457,495.0,502.68546410256533,489.0,542.9555615384602,503.6991512820498,496.0,497.0,505.0880282051306,462.0470384615323,506.0931564102572
127.32300000000001,514.6187974358991,483.4341820512833,541.0,509.0,519.5555794871755,495.0,502.3401769230768,489.0,544.9624051282034,504.0,496.0,497.48376666666553,503.1247743589762,467.17524358974066,506.9324846153847
127.363,513.5931564102578,482.4085410256421,541.0,509.0,523.6581435897413,495.0,502.63418205128215,489.2427410256401,546.0068435897435,504.7478692307674,496.0,498.0,503.0,472.3034487179473,507.0
127.40299999999999,512.1350307692331,482.0,541.0,509.0,527.7607076923074,494.1059769230771,502.3914589743579,490.0,547.0649692307686,506.5470205128158,496.0,498.0,502.0358275000004,477.43165384615315,507.0
127.44300000000001,510.10665500000056,481.35890281330103,541.365758104737,509.0017153846156,531.8632717948736,494.0,502.5829000000017,490.29402307692294,549.0581256410234,507.7991512820495,496.0,498.0,502.0,483.071830769225,507.0
127.483,508.54304603580647,481.0,542.0,510.0,537.8000349999882,494.0,502.0,491.3196641025643,550.1675333333296,509.64958461538174,496.2991512820504,498.58633076923104,501.0,489.2256769230634,507.0
127.523,507.0375948717991,480.30854102564314,542.7983025640985,509.94700256410505,542.9572948717868,494.0,502.0,492.3453051282042,552.2133449999961,510.8291724999993,497.0,499.0,500.95982307692526,494.2530153846069,507.0
127.56299999999999,505.4931564102582,480.0,544.4247923076906,509.0,547.034199999997,493.00341282051534,502.49402307692174,493.3709461538434,554.1091278772366,511.85043333333283,497.35043333333306,499.0,500.0,498.3555794871715,507.0
127.60300000000001,504.4675153846162,480.0,545.4504333333325,509.0,549.1282230769212,493.0,503.0,494.7931743589706,555.1324846153848,512.8760743589747,498.0,499.6632538461519,500.0,501.22907179487,507.0
127.643,503.4418743589754,480.0,546.4760743589737,509.0,552.0683820512816,493.0,503.0,496.42222820512643,556.1581256410252,513.9017153846132,498.0,499.32832750000125,500.0,502.64017692307607,507.0
127.68299999999999,502.416233333334,480.0,547.5017153846151,509.0,553.0,493.0,503.0,497.44786923076776,557.0,514.9273564102541,498.0,499.68889487179405,500.0,504.3316358974342,507.1350487179465
