,Resp_wave,ACCVert,ACCLat,ACCLong,Jerk
279.487,485.0,-940.0,-165.11080000009005,264.3324000002702,17.03310934442645
279.527,485.0,-947.8331000000991,-168.1668999999009,289.2920749998266,16.183485904245337
279.567,484.79059230769246,-924.4450666665371,-183.22253333326853,315.77746666673147,18.236922757538792
279.607,483.76495128205056,-917.875174999986,-176.0,290.1668999999814,18.07226932058972
279.647,482.7393102564109,-938.166899999953,-175.79207499991773,302.50069999985897,15.24313511563297
279.687,481.4273384615423,-961.5420749999674,-183.0,323.1668999999814,16.813230371591708
279.727,479.6880282051307,-943.833100000047,-147.66620000009402,288.666200000094,18.83268230712575
279.767,478.66238717948886,-872.3337999999628,-62.20897499994888,207.0,20.318003408930483
279.807,477.63674615384696,-801.9589750000271,-147.66619999998034,316.33380000001966,24.880082544284026
279.847,475.8333153846196,-889.8758749998415,-195.16550000021135,253.95722500020076,25.25654831976321
279.887,471.92732051282326,-1034.2920750000171,-149.16830000006883,335.83450000004916,24.48712386672871
279.927,468.1196461538455,-943.3324000001691,-192.66620000008453,313.66620000008453,27.962184145481306
279.967,467.0,-983.3337999997923,-141.83310000010385,346.3324000004154,38.30249848683323
280.007,469.4572948717832,-998.8331000000754,-152.83310000007543,331.16689999992457,45.05410154104305
280.047,475.02503499999307,-924.333799999906,-155.833100000047,254.0,52.616162453106966
280.087,481.6196999999896,-908.8765749994908,-81.33240000030173,160.0,58.33709466540547
280.127,487.71370512820204,-1002.380424998907,-122.00139999971793,271.50069999985897,52.65674851391004
280.167,491.13385677749187,-877.0668999999501,-105.0,201.79930000014957,42.04621503898371
280.207,493.18291794871504,-924.0668999999785,-43.0,234.0,31.72644828852275
280.247,494.61709999999823,-946.933099999993,-44.86619999998602,266.866199999986,23.61016691637202
280.287,495.0,-897.0,-181.68397499978997,184.79930000022912,17.448714595122173
280.327,494.33161794871944,-921.866200000039,-133.0,203.93310000001952,18.599088428859975
280.367,491.9179307692327,-912.9331000000764,-116.93310000007638,211.06689999992363,17.771551000239274
280.407,488.1213435897486,-937.0668999998933,-89.20069999967991,75.8662000002134,18.17588814786008
280.447,484.7640846153858,-930.0668999999217,-108.7324000003131,190.0853749993151,17.283498612180505
280.487,482.4581076923068,-954.1772333334291,-80.75586666661198,234.97653333355208,19.723871136451567
280.527,480.40682564103054,-987.2508749997064,-152.13379999984346,237.93310000007827,18.079310794163458
280.567,480.0,-995.066899999978,-168.17839999994115,191.17839999994115,15.845468045041736
280.607,480.8478692307679,-997.1998249999948,-191.79929999997904,238.0,17.679409570233428
280.647,484.49404102563335,-936.1337999999571,-177.44982500001606,244.06689999997857,18.23687134295148
280.687,487.6300174999984,-934.1338000000139,-154.79929999997904,215.43397500001922,15.354520124542189
280.727,488.89915128205024,-974.9331000000215,-183.13379999995715,261.0,16.162595463215673
280.767,489.9247923076921,-954.9331000000764,-166.13379999984724,244.93310000007637,17.373193512478043
280.807,489.049566666666,-937.9331000000195,-170.2006999999414,234.0,14.28568447943336
280.847,489.0,-928.0,-166.13379999978662,220.36707499981327,15.360872419820522
280.887,487.99828900255955,-962.8857804879378,-171.86946341478605,225.75524390272386,17.025796838387194
280.927,486.95041538461635,-980.9337999999515,-186.1524499997451,211.1324000000971,16.94350038313488
280.967,484.8487000000033,-918.6572250002503,-191.1772749994862,221.9337999998946,20.06743823432035
281.007,481.6957025641035,-903.8344999998786,-104.09930000007283,224.96689999997574,20.21282253728449
281.047,477.4914230769214,-1001.5200500000601,-59.513049999935724,241.71037500003627,18.559396400527774
281.087,472.4905743589859,-944.0,-198.16550000012137,218.0,19.289138784076496
281.127,468.23501282052297,-961.4089750000114,-143.9338000000083,200.96690000000416,19.02389897962988
281.167,463.28544615385664,-945.9403250003085,-177.9468500007241,207.0,15.319490794123533
281.207,459.38716153846684,-963.0,-140.0,172.0579250001917,15.224620494546734
281.247,456.5401589743608,-988.099300000161,-148.0,151.03310000005365,16.416206575145406
281.287,455.0,-939.933799999781,-138.52482500008216,164.0,14.499277894152167
281.327,454.7444384615385,-928.9006999997566,-130.0331000000811,174.9668999999189,15.618443208453161
281.367,454.28120256410256,-955.9668999999473,-147.9337999998946,179.0662000001054,15.730532368764539
281.407,455.0,-965.0662000001622,-137.0,164.0,15.449578297553932
281.447,455.3324846153828,-940.0,-138.47517499996047,169.90069999984192,18.406475871404815
281.487,456.0,-948.0,-146.622533333314,170.75493333337198,19.06360153675887
281.527,456.3837666666651,-974.7903666663349,-175.91173333319364,194.91173333319364,17.982684821964156
281.567,457.0,-959.0661999999936,-133.0910249999912,176.12412499998797,17.643605549312362
281.607,457.4339360613815,-927.0330999999675,-98.34102499991043,110.0992999999023,17.369587711082893
281.647,458.0,-953.8668999999161,-148.0,120.73379999983207,13.485701808105569
281.687,458.0,-948.0,-177.9829250000972,193.86689999994445,13.008573232058955
281.727,458.0,-967.0,-176.0,172.49912500031485,13.42079983747309
281.767,459.07009743589424,-1010.8668999999445,-156.0,73.13310000005553,13.630577179359092
281.807,461.121379487178,-975.0,-177.40017499997967,102.86777499987119,14.61021502146608
281.847,464.3453230769177,-956.0,-182.75087499979173,157.73379999988893,16.629266846088445
281.887,468.44788717948524,-978.7337999999457,-182.76707499995254,94.13310000002711,16.50651497489268
281.927,471.8650174999969,-951.1330999999986,-178.8822249999938,69.13309999999869,16.536523210479228
281.967,474.91283846153084,-948.2662000000543,-168.0,73.73379999994576,16.464458857004175
282.007,477.32650769230435,-964.1330999999986,-195.0,84.2661999999974,15.7515755884248
282.047,478.0,-995.0,-187.2661999999481,74.13309999997405,14.52607421953398
282.087,478.7145358974345,-944.0,-180.73379999982453,39.0,13.912460451983724
282.127,479.0,-949.8668999999691,-188.6006999999073,25.866025000084974,12.363223504844017
282.167,479.0,-984.1331000001123,-207.24912500042143,-6.866899999887618,12.781821514537686
282.207,479.0,-958.900174999937,-160.0,3.8668999999160394,12.543257193164386
282.247,479.81710000000055,-943.1331000000555,-172.0,-28.733799999888923,11.995312860925287
282.287,480.84274102563853,-953.8668999999161,-213.13310000008397,-19.99912500031485,14.155249427160744
282.327,483.6051461538399,-938.8668999999445,-191.60069999983338,1.7337999998889222,14.830470998571114
282.367,484.8917365728894,-971.2331000000015,-211.23310000000154,-81.53379999999693,15.29663707879007
282.407,485.9170999999988,-991.9324000001199,-215.57517499997752,-118.53379999994009,17.515916273463315
282.447,487.8854820512814,-967.466200000003,-201.23310000000154,-42.53379999999692,17.12509077157671
282.487,489.9367641025652,-940.0,-213.16550000004082,-72.35586666665579,14.788819115814977
282.527,494.97011538460055,-940.6216000003013,-186.6891999998493,-151.06759999954792,15.052669347657563
282.567,500.965034999991,-944.0,-182.76689999994161,-121.23310000005839,14.41981581891911
282.607,508.1769769230709,-954.8758749998876,-215.40967499982773,-111.30069999991012,12.797871176256677
282.647,517.4530512820386,-957.6748250000438,-207.0,-155.0675999997665,14.451162212107832
282.687,527.7804076923032,-926.4662000000599,-207.0,-148.93240000011983,15.409209716794773
282.727,539.1590461538341,-920.0,-228.19347499954756,-57.03962500051084,15.0074338509803
282.767,551.7111948717928,-909.0,-174.46620000005993,-140.76689999997004,15.420086185430655
282.807,565.9223000000037,-863.7668999999985,-184.76689999999846,-121.46620000000307,15.292436655435392
282.847,579.2556333332969,-909.0,-197.76689999997004,-164.30069999991014,14.491534570471066
282.887,592.7881179486908,-917.0,-256.35897499997753,-165.10722500003877,15.929842223921007
282.927,606.6975076922947,-893.0,-248.46619999994624,-181.65792499995294,16.880623079383525
282.967,619.2556333333115,-923.53379999987,-247.766899999935,-278.300699999805,19.36913667192583
283.007,632.036817948709,-888.6993000002605,-287.7668999999132,-295.1579250001519,23.41896750085292
283.047,643.6205846153852,-861.0675999997665,-296.0,-345.19347499954756,25.861303916209287
283.087,655.5917109974282,-837.6662000001224,-312.6668999999388,-417.8322250002908,27.693591798962167
283.127,666.5043333333136,-793.6668999999672,-330.9170749999426,-410.0829250000574,35.02140924912146
283.167,676.6667249999771,-799.334674999648,-348.3331000000612,-443.33152500047447,36.252457218237765
283.207,686.7607435897326,-802.5031499995572,-376.4177749998442,-451.5815250002542,35.500445592637774
283.247,696.6154384615362,-748.8346749999748,-355.6668999999956,-467.49842500002956,39.389202224432324
283.287,705.4188512820446,-789.0006999999016,-394.334499999836,-483.3337999999344,39.52825020051387
283.327,713.1709820512822,-750.335199999965,-399.33379999999124,-565.666025000012,32.90382725809375
283.367,718.9145538461518,-704.581524999887,-371.0,-556.9146249998724,30.938120286267246
283.407,721.0,-703.9993000002974,-365.5008749996283,-581.6668999999009,27.815506420770642
283.447,720.4700794871812,-737.6662000000846,-378.91777499979924,-605.0,22.646472230140045
283.487,717.7777538461576,-750.7774666667315,-396.22253333326853,-655.0020999995627,22.72855066457065
283.527,713.0939871794948,-729.4441333334487,-409.55586666655137,-693.5558666665513,21.047683094886324
283.567,707.3589384615424,-771.3337999999344,-405.6668999999672,-663.3331000000328,19.68562491167609
283.607,699.9401230769215,-763.4998250000033,-407.16707499999234,-654.3331000000044,20.534791957908485
283.647,691.0768692307728,-784.0,-402.0,-651.0822250001559,19.339148461623562
283.687,681.1623333333288,-773.3324000000175,-398.00069999998686,-632.0006999999869,17.32814673608089
283.727,670.1965153846396,-763.0839749999097,-394.3331000000328,-608.6662000000656,18.422894347459994
283.767,658.9144641025882,-762.8329250000077,-396.6675999999825,-605.5001749999967,17.072930932987557
283.807,647.8619476309271,-765.4721707314947,-391.6262439023617,-574.9015853661435,17.16054453251975
283.847,635.9024923077006,-777.133799999815,-365.86620000018496,-543.4331000000925,16.885846424335032
283.887,623.5947999999979,-768.4331000000641,-373.67517499995193,-527.7579250001121,15.447993589321603
283.927,612.09651538463,-752.4331000000357,-378.56689999996433,-494.00792500006236,15.953141466926143
283.967,601.6495128205377,-755.4331000000641,-339.7006999998078,-480.8662000001281,17.958826287025563
284.007,590.5324128205307,-781.1337999999287,-382.0,-388.8662000000713,17.153806260201446
284.047,581.0230230769299,-804.2993000000216,-347.0,-462.7006999999783,20.0497381696405
284.087,571.7922538461661,-761.9920749999376,-346.43310000003567,-457.3072250001693,21.128184177679994
284.127,563.4990974359015,-872.4331000000072,-378.0,-352.56689999999276,19.93308746595388
284.167,556.2572230769308,-751.8662000000713,-335.941025000098,-334.50792500006236,20.015779859487036
284.207,549.0777358974376,-782.2675999999219,-345.37587499992674,-311.13379999996096,19.723143323995306
284.247,543.9273205128177,-823.2051249997085,-355.0,-327.2596750001219,17.00023763265443
284.287,538.8392923077039,-807.8662000001527,-330.5765749994845,-277.1655000003819,16.12637673169728
284.327,534.7367282051364,-814.7006999997226,-340.13379999981504,-263.86620000018496,16.341149447130157
284.367,530.3597871794954,-878.7579250001121,-373.2420749998879,-230.0,15.370860322305562
284.407,523.31496500001,-880.1258749996532,-379.87412500034685,-264.4331000000925,14.623022646953073
284.447,517.2974000000019,-878.0,-380.4331000000641,-204.73240000025626,15.938501697699177
284.487,511.1435538461506,-870.0,-365.26759999991174,-146.26759999991174,15.657776263204378
284.527,504.9922915601049,-907.3696999992205,-403.69013333301353,-141.73240000023986,16.341470351134813
284.567,499.04270512821245,-913.0,-402.0,-166.9338000000064,19.94405908154868
284.607,494.3487000000018,-891.2491250002012,-366.0662000001073,-232.59930000016092,22.05314480835362
284.647,491.7572589743602,-809.9337999998094,-367.4346749994519,-131.53310000009532,21.5966710308104
284.687,491.0,-920.7177749996822,-388.13240000026764,-22.682925000117088,25.211957035382536
284.727,491.0,-919.0670749998332,-431.66550000047664,19.934674999451858,25.699405190295664
284.767,490.680335897436,-853.533100000067,-417.0,64.33449999966547,22.563894216675827
284.807,489.3093897435902,-899.933799999923,-441.6655000001924,14.533100000038486,22.844959227857498
284.847,487.25810769231316,-885.2822250003178,-433.0,9.533100000066907,25.345460856994393
284.887,485.6034128205147,-898.066200000077,-419.53397499989416,37.66550000019243,23.22246426653407
284.927,484.1555435897456,-959.4668999999899,-416.18292500001763,99.75087499996226,21.877759780618376
284.967,481.20852307692957,-886.0322250001828,-384.93379999992305,107.93379999992302,22.19533176034335
285.007,477.5794692307715,-904.4006999999698,-368.53310000001005,144.71777499995218,20.850333158287736
285.047,474.53998249999887,-869.4669000000183,-374.0,189.9338000000367,17.630952095912498
285.087,471.0033948718003,-880.1829250000176,-346.53310000001005,212.1986000000604,19.012793626261594
285.127,466.9008307692386,-902.4668999999463,-341.9337999998927,199.40069999983908,19.35437870463364
285.167,462.79826666667685,-932.0,-347.0,228.46689999994635,18.942295777119117
285.207,458.1196282051367,-881.0,-327.4668999999047,199.0,19.181315430759767
285.247,453.5931384615418,-869.533100000067,-234.4668999999331,219.4006999997993,19.828655694560982
285.287,450.1227442455274,-929.467599999721,-269.0,320.0,19.64019940527939
285.327,447.04869999999977,-929.7986000002479,-306.36689999995866,327.2662000000827,20.20696204208084
285.367,443.97177692308003,-854.0,-239.89930000003872,257.0,18.939992776194075
285.407,441.5965692307744,-866.0,-218.0,368.375874999845,19.354116420856176
285.447,439.54528717949063,-909.0,-254.0,366.8993000000387,18.219203202246238
285.487,437.4940051282069,-957.6331000000309,-263.17746666670786,316.3549333334157,15.188150752765285
285.527,435.442723076926,-952.8441333333745,-254.6331000000309,300.0,14.534356759639723
285.567,434.19572051282114,-897.6331000000697,-257.0,324.0,15.310582747090121
285.607,434.0,-905.0,-238.36689999995866,360.10069999987604,13.171281427488264
285.647,433.1444384615388,-882.3668999999303,-257.7589749998082,352.36689999993024,15.079128351954411
285.687,432.1408275000014,-904.2662000000827,-251.63310000004134,328.49102500011367,15.3757678047722
285.727,431.1187974358998,-909.0,-252.10069999979075,337.89207499987793,14.95865251020256
285.767,430.09315641025796,-900.6331000000413,-246.0,372.624125000155,16.277067988013656
285.807,430.0,-903.6331000000129,-247.36689999998708,339.2410250000355,17.39010895324533
