,Time_1,Resp_wave,ACCVert,ACCLat,ACCLong,Jerk
69.364,71.8679455782313,492.3322588087633,-839.9926836738344,-419.6471564635586,184.3235782317793,10.875849736008146
69.404,71.90794557823129,493.0,-848.2235782318305,-418.7855748330251,188.77642176816954,10.627875220297568
69.444,71.9479455782313,493.0,-846.0,-425.77642176789954,191.0,11.022636705303347
69.484,71.98794557823129,493.0,-839.0,-425.0,187.0,11.185805967978625
69.524,72.0279455782313,493.0,-839.0,-411.81199660065465,187.0,10.454390454813662
69.564,72.06794557823129,493.0,-842.0,-426.77642176802743,190.55284353605487,10.44741200544636
69.604,72.1079455782313,493.4672712367102,-842.0,-421.77642176849037,195.7764217684904,10.108100618741139
69.644,72.1479455782313,494.0,-845.7764217683969,-424.55284353679383,194.32926530519075,9.64703625845877
69.684,72.1879455782313,494.51722706475914,-839.2235782316485,-421.5962086177292,191.59620861772922,10.591151427426249
69.724,72.25134693877551,496.0,-834.0498775515621,-430.52493877578104,198.42518367265683,11.70462957186881
69.764,72.29134693877552,496.16730612245993,-840.1062959179617,-427.95012244789785,195.4251836718468,11.58214970756103
69.804,72.33134693877551,497.19294714810707,-841.6437040822301,-428.52493877630684,206.04987755261374,11.713691172834949
69.844,72.37134693877552,498.2185881737495,-841.0813571425821,-421.0,194.47506122433262,11.642536175750903
69.884,72.41134693877551,499.24422919937837,-839.0,-422.52493877592315,205.47506122407682,11.783050893470575
69.924,72.45134693877552,500.80961067507764,-832.0498775523863,-424.3753061190341,204.04987755238636,11.599675860081714
69.964,72.49134693877551,503.5748099140214,-828.781479591322,-424.5249387756475,199.0,12.330839028365435
70.004,72.53134693877551,505.5858942962096,-835.0,-427.3002448975806,195.0,12.326332902938823
70.044,72.57134693877552,507.9557645212346,-842.0,-417.0,204.42493877587486,11.428115034341623
70.084,72.61134693877551,511.03268759812835,-843.5750612238694,-418.57506122386934,199.0,10.372579686899057
70.124,72.65134693877552,514.1096106750708,-839.0,-422.1501224487562,199.0,10.638699053096518
70.164,72.69134693877551,516.7910225013416,-841.6812959181898,-417.0,203.8498775514939,10.356546105585887
70.204,72.7313469387755,519.6846091052323,-844.8498775520055,-411.93129591799794,203.0,11.02952104750887
70.244,72.77134693877551,523.3403799058262,-842.0,-416.799836736409,214.67514285564212,11.20913759047738
70.284,72.81134693877551,526.8849042225983,-840.256295917917,-417.6498775522215,213.9313571418062,11.548038081827753
70.324,72.85134693877552,530.982045002671,-841.4937040822856,-419.1435816350471,209.64987755276152,10.517459803615488
70.364,72.89134693877551,535.0846091052596,-845.6750612242729,-413.32493877572705,211.0,10.168111984689764
70.404,72.93134693877552,539.7339665097483,-839.0,-407.32493877599705,204.32493877599705,9.918747885204155
70.444,72.97134693877551,544.2897373103449,-837.9313571415574,-403.0251836712414,215.0,10.311112904787919
70.484,73.0113469387755,547.7942260597,-842.6750612244008,-410.0,212.18135714270147,10.831348562531927
70.524,73.05134693877551,550.8711491365989,-840.4565408146215,-413.6498775517383,221.43135714222896,10.698792903106998
70.564,73.0913469387755,552.6493574045047,-837.675061223875,-410.6813571417813,212.32493877612495,10.750266187387833
70.604,73.13134693877552,553.0,-830.5501224475909,-430.77506122379543,222.0,10.630356650879115
70.644,73.17134693877551,552.3275656724161,-835.7750612242729,-425.0,216.35635714247763,10.41483005084838
70.684,73.21134693877552,549.9057739403056,-831.4498775516417,-413.2249387758209,211.0,10.662671468237562
70.724,73.25134693877551,546.8288508633642,-833.4498775521533,-412.0812959179425,207.0,11.04997823282416
70.764,73.33814965986394,535.3034369439505,-835.0,-421.0,219.97234013571236,11.330953116218785
70.804,73.37814965986395,529.1495907900654,-839.0,-436.0276598645577,218.97234013544235,10.748170088620277
70.844,73.41814965986394,524.0092506566995,-827.2170204061736,-436.78297959382644,211.12659523693458,10.449889684321759
70.884,73.52835374149659,509.88054596192,-836.1317414969039,-413.0,209.26348299380797,11.085357130501148
70.924,73.56835374149661,505.60187266694453,-835.0,-413.26945237992066,215.0,12.280947263546242
70.964,73.60835374149659,501.4993085644391,-832.7365170051404,-425.52696598971914,207.0,11.868767822800955
71.004,73.6483537414966,498.29755834639445,-831.3622891162124,-402.1317414968045,211.3622891162124,12.522233162099884
71.044,73.6883537414966,495.22063526945306,-834.8243446708761,-417.1756553291239,203.35131065824777,12.304590500068167
71.084,73.7283537414966,493.100678184288,-843.5926031737215,-429.0,207.0,12.282823029167593
71.124,73.7683537414966,491.09841292514005,-843.9682585028459,-428.9365170056918,211.0,11.498343655616846
71.164,73.80835374149659,490.02482714109163,-841.2738061230574,-427.9047755077703,211.0,12.277592682375909
71.204,73.8483537414966,487.99918611546747,-838.9682585032295,-420.9682585032296,207.0317414967704,11.574324282058223
71.244,73.88835374149659,486.9735450898203,-839.162710883178,-426.9365170059476,211.0,11.807297902597373
71.284,73.92835374149661,485.94790406417246,-832.9682585026895,-415.41271088239637,200.9682585026896,10.637881478050208
71.324,73.9683537414966,485.0,-837.0634829937537,-410.3372891164114,209.06348299375375,10.128998798496854
71.364,74.0083537414966,485.0,-839.0,-420.9682585030733,202.9682585030733,10.11232076854813
71.404,74.0483537414966,485.0,-832.8634829939558,-420.0682585030221,210.06825850302212,10.608169851900321
71.444,74.08835374149659,485.0,-842.0,-425.13651700553265,218.61945237984105,10.90450589799913
71.484,74.1283537414966,485.0,-840.1305476194649,-416.20477550948874,215.80119387737219,12.184052847590733
71.524,74.16835374149659,485.0,-839.0,-417.0,207.18771088366253,11.830166204067986
71.564,74.2083537414966,485.22901901274264,-839.0,-422.20477550864,203.0,11.421742474018657
71.604,74.2483537414966,486.0,-838.3805476204325,-418.93174149739,200.93174149739,11.0043841630475
71.644,74.31175510204082,486.88033594976986,-836.6668979584832,-419.33310204151684,195.0,9.790195832981416
71.684,74.35175510204081,487.0,-845.2331020415679,-429.1655102078399,218.0,10.514452233520208
71.724,74.39175510204082,487.0,-838.7668979590716,-417.2331020409285,211.2331020409285,10.401740543223246
71.764,74.47855782312925,487.870876330004,-839.0,-415.7621950128359,201.61890249358206,10.90860577327629
71.804,74.51855782312924,487.1547646956228,-834.9283537412094,-411.598513605837,192.89253061181418,12.202550343906813
71.844,74.55855782312925,488.0,-836.6873095230858,-410.723132652751,199.9641768703347,11.995417700643506
71.884,74.59855782312925,488.2055197731395,-835.0626904773868,-412.93730952261325,211.0,12.268915184979058
71.924,74.63855782312926,489.0,-833.5735136075018,-421.0,208.8716462600013,11.219968521550868
71.964,74.67855782312925,489.2547646956372,-836.3235136057042,-422.8074693880409,208.93582312934697,11.286846240979324
72.004,74.71855782312925,490.0,-836.8623095231952,-413.0,209.93582312960277,10.646281685978709
72.044,74.75855782312925,490.3060467469145,-839.0,-420.87164625974555,211.0,10.500141843298868
72.084,74.79855782312924,491.3316877725616,-841.2981326525631,-418.4264863927316,207.93582312991578,10.991418293122925
72.124,74.83855782312925,492.0,-844.0641768705109,-413.3876904766059,212.93582312948908,11.554347980988608
72.164,74.87855782312924,492.3829698238329,-843.0735136067984,-414.06417687025515,207.0,11.467317926497705
72.204,74.91855782312925,493.0,-841.9518673475111,-417.12835373997024,202.93582313001488,11.221423159891946
72.244,74.95855782312925,493.43168777255863,-840.5373095226921,-416.1641768701098,206.1641768701098,10.767654661336628
72.284,75.02195918367347,494.0317226583117,-843.1132380941732,-414.11323809417325,215.81408163037125,11.117045335945072
72.324,75.06195918367347,495.0,-836.7628163264467,-418.28844897933993,198.52563265289328,10.992695505999126
72.364,75.10195918367347,495.08300470958375,-840.3349285708091,-411.3349285708091,200.52563265235327,11.178868769202555
72.404,75.14195918367346,496.1086457352309,-838.7628163259209,-417.0,191.47436734815832,11.543357383125537
72.444,75.2287619047619,497.0,-835.4139365049965,-417.0,205.61346031684138,11.110215157770265
72.484,75.2687619047619,497.35743345543875,-840.4549285717667,-417.12019047528895,204.93990476235552,11.104229485560563
72.524,75.30876190476191,498.3830744810863,-844.1448333345946,-418.0847380972202,212.06009523737447,11.711817927653708
72.564,75.34876190476189,499.0,-839.0450714285215,-410.0,206.9399047619713,11.620756900344611
72.604,75.3887619047619,499.43435653237077,-838.0600952377581,-415.8197142867255,211.6556428548676,11.798984508207399
72.644,75.4287619047619,500.0,-844.0600952375023,-417.0,205.1802857125071,12.0806692333949
72.684,75.4687619047619,500.0,-838.0246428603787,-415.1201904744647,200.87980952553528,13.079320987285097
72.724,75.5087619047619,500.5112796092994,-835.1051666663006,-413.1201904757721,217.83473809581335,11.497970488013895
72.764,75.5487619047619,501.0,-843.6798095243586,-413.0,207.83990476217932,11.584250958135398
72.804,75.58876190476191,501.0,-838.2198333342862,-414.8399047624493,216.62007142816302,11.389911027606042
72.844,75.62876190476189,501.0,-836.6798095253818,-420.64964286009086,201.3201904746182,11.192742082192899
72.884,75.66876190476191,501.0,-839.1200714284507,-406.0,203.16009523793437,10.283653177113887
72.924,75.7087619047619,501.0,-842.8399047623215,-410.0,192.67980952464285,10.629759408875412
72.964,75.7487619047619,501.0,-840.3799285719435,-405.67980952518286,200.83990476259143,10.812125908449563
73.004,75.7887619047619,501.66256166056843,-839.8700714283489,-414.96983333385265,209.320190475597,10.942021865308158
73.044,75.8287619047619,502.0,-839.1200714283442,-420.8399047622077,217.55973809607127,10.565874639170403
73.084,75.86876190476191,502.7120180246171,-835.7399047622731,-415.7051666660221,208.4798095245462,10.877269212054323
73.124,75.90876190476189,503.0,-840.695071428114,-413.0,209.2600952374853,10.919463347892945
73.164,75.94876190476191,503.76256166057095,-842.0,-414.2600952378241,203.0,10.718339900496312
73.204,75.98876190476189,505.5764053724244,-839.4551666662708,-407.23545237987776,195.52019047573802,10.181720383973909
73.244,76.02876190476191,506.0,-832.4798095248304,-412.4450714281886,203.0,10.87441867135768
73.284,76.0687619047619,506.8394847374876,-840.6950714279967,-410.78473809734527,211.0,11.375026281476524
73.324,76.1087619047619,507.86512576313135,-835.0,-410.94507142847635,215.0,11.21669762986235
73.364,76.14876190476191,508.8884886128439,-835.4646390166525,-413.4646390166526,211.0,11.332232226955655
73.404,76.1887619047619,509.9138437118567,-838.6399047621253,-412.729928571594,207.3600952378747,11.240211773446712
73.444,76.22876190476191,510.9394847375042,-838.1467936500749,-420.1467936500749,208.44038095022475,10.744404742256075
73.484,76.26876190476189,511.9409976190673,-842.0,-412.86983333461455,207.0,10.264434794727093
73.524,76.30876190476191,513.9302515262599,-832.3600952379884,-418.3600952379884,211.0,10.54472281567696
73.564,76.34876190476189,514.9907667887759,-842.0,-410.6301666660569,217.7299285716899,9.49793651534063
73.604,76.3887619047619,517.0328156288475,-840.8801666655595,-415.5596190501497,217.52007142809694,10.465332785306531
73.644,76.42876190476191,519.0838825965611,-835.0,-411.2299285718259,215.0,10.2874319326381
73.684,76.4687619047619,521.1302515262951,-840.4753571414459,-415.5399047622811,218.0,10.146071871371364
73.724,76.50876190476191,523.1815335775465,-839.3450714283357,-413.4600952377809,211.4600952377809,10.083100759233448
73.764,76.54876190476189,525.2328156288401,-832.4847380967669,-420.4600952375393,215.0,11.33651538933884
73.804,76.58876190476191,527.2840976801292,-840.8450714279413,-414.5399047627449,217.69483333480358,10.53386718954198
73.844,76.62876190476189,529.1676898656914,-844.5246428577888,-413.0,224.5246428577887,10.894081726987322
73.884,76.66876190476191,530.3866617826784,-832.2652619035067,-412.1948333341321,215.8051666658679,11.618432206231345
73.924,76.70876190476191,532.0,-834.4600952373688,-416.46009523736876,218.0,11.455695714224273
73.964,76.7487619047619,532.0,-837.4600952380225,-417.920190476045,220.4600952380225,11.368599519780638
74.004,76.78876190476191,531.4646202685884,-842.0,-411.82992857153215,209.4399047620429,12.357268878728753
74.044,76.82876190476189,529.413338217329,-838.4399047622844,-416.01983333399784,224.4597380962823,12.108755198913508
74.084,76.85084353741497,528.2809467992151,-836.5215374155443,-419.08614966217755,217.6626904772027,11.942223477933176
74.124,76.88536054421768,525.822109183645,-839.1440034010044,-411.81745238117907,220.9614557821834,11.281677043814318
74.164,76.9253605442177,523.5108438862424,-839.0,-417.0770884362016,218.0,10.666984350538142
74.204,76.96536054421767,520.6893427524232,-839.0,-406.0,211.0,9.62847999635388
74.244,77.0053605442177,516.8165595673803,-839.0289081632878,-413.0385442177171,211.0,8.900248711103744
74.284,77.04536054421769,514.3569977324054,-839.0,-412.2210918365203,212.92291156405417,8.38768375771808
74.324,77.08536054421768,512.3100488890966,-840.546091836482,-411.54609183648193,211.12291156395185,8.833425233893678
74.364,77.12536054421768,510.25956183495475,-836.061455781706,-411.85754761798535,212.06145578170592,8.648576733710875
74.404,77.16536054421768,508.20827978370227,-835.1075476175378,-413.0,211.06145578145012,8.49909748948475
74.444,77.2053605442177,506.15699773241136,-835.9385442179246,-410.0,209.58099659929263,9.004592504354362
74.484,77.24536054421768,505.05285784055894,-833.0614557818338,-417.1229115636676,205.0614557818338,9.181123229957855
74.524,77.2853605442177,504.02721681491107,-850.8156326553512,-413.0,208.0614557815496,9.876020727662821
74.564,77.32536054421767,503.0015757892876,-845.8924523811194,-410.10754761888063,211.0,10.805002104475662
74.604,77.36536054421768,501.9759963115593,-842.9156528956153,-410.481954537058,207.91565289561527,11.899067081927376
74.644,77.40536054421769,500.95285784056193,-844.9440034001759,-406.0,213.16145578188213,11.516633643643514
74.684,77.44536054421768,500.0,-836.1614557816264,-414.35545918109875,204.5169149627251,11.645861014466567
74.724,77.4853605442177,500.0,-842.0,-416.8385442177851,207.0,11.130500823237481
74.764,77.52536054421768,500.0,-840.5325476185176,-410.6289081634925,212.4843673460301,10.16108131475767
74.804,77.5653605442177,500.0,-840.9566031755909,-417.0,212.11805895748049,9.207363209493007
74.844,77.60536054421767,499.85029373799523,-839.0,-411.1614557815723,206.09721541752603,9.456172292891061
74.884,77.64536054421768,499.1748988291152,-838.1940034007392,-417.0,204.677088435826,10.54145680926498
74.924,77.68536054421769,500.0,-845.2809965988778,-413.0,203.0,10.5896965732726
74.964,77.72536054421768,500.0,-841.0309965994177,-412.44609183652244,211.73854421797006,10.899402767808562
75.004,77.7653605442177,499.7502937379978,-840.6960918363093,-410.0,205.26145578174572,11.23405472590402
75.044,77.80536054421769,499.2753472876493,-836.2614557814899,-413.0,215.0,11.789028680012942
75.084,77.8453605442177,500.0,-839.0,-406.2614557821294,217.01954081701473,11.431489435760072
75.124,77.88536054421769,500.0,-841.4460918364052,-414.47708843625276,209.52291156374721,11.346632580949702
75.164,77.92536054421768,500.0,-840.6960918362133,-415.2614557816178,210.47708843676438,11.42964941954009
75.204,77.96536054421769,500.0,-838.4690034012076,-421.0,204.26145578225731,11.253548288157607
75.244,78.00536054421768,500.0,-839.994003401067,-421.3614557822061,211.0,10.36620884026387
75.284,78.0453605442177,500.426629338931,-845.3614557819219,-417.0,204.27708843615616,9.578590552030668
75.324,78.08536054421769,501.0,-844.3614557816661,-404.3614557816661,211.0,9.31788051062263
75.364,78.1253605442177,501.4659636054545,-832.361455781996,-411.021091836497,208.36145578199606,9.874169082228514
75.404,78.16536054421769,502.47791139021297,-849.2770884359004,-413.72291156409966,210.63854421795017,10.142791332546041
75.444,78.20536054421768,504.0071048316967,-827.638544218206,-416.361455781794,210.36145578179404,10.239235549425509
75.484,78.24536054421769,506.0583868829686,-845.277088436952,-412.14454081928494,207.0,9.975521737768752
75.524,78.28536054421768,508.66024635943836,-839.0,-403.0770884370543,208.46145578147286,9.659620299938856
75.564,78.32536054421769,511.15582278041927,-839.0,-411.7304591829213,206.0770884357753,9.732456213646508
75.604,78.36536054421768,513.8106572475702,-846.0,-412.5960918363924,202.46145578185656,9.5937817314803
75.644,78.4053605442177,516.25838688298,-843.5385442184277,-413.0,203.92291156314468,9.478010729550178
75.684,78.44536054421769,518.3096689342569,-848.9229115644521,-408.53854421777396,196.46145578222604,9.690715282390205
75.724,78.48536054421768,520.3609509855512,-839.3460918364776,-402.9229115639405,199.46145578197024,10.211258995923462
75.765,78.5263605442177,522.4635150881288,-848.4614557816718,-404.4614557816718,206.38436734501545,9.945557828999922
75.805,78.56636054421769,523.7573985696938,-846.0,-410.0,202.89721541864859,9.45152781831347
75.845,78.6063605442177,524.7810369365201,-850.0,-400.80727891066243,202.25139229049003,9.709787809431287
75.885,78.64636054421769,525.8061165184135,-849.4385442177683,-405.43854421776825,195.0,9.764746794173002
75.925,78.75656462585034,525.0,-842.6426258509872,-399.28525170197435,198.35737414901283,9.766867751667395
75.965,78.79656462585035,524.3681377987026,-846.0,-410.1254047609536,185.3573741491163,10.257767258682408
76.005,78.83656462585033,523.3424967730558,-847.3573741494107,-403.35737414941076,204.35737414941073,10.157601380754393
76.045,78.87656462585035,522.318602919413,-849.2852517017469,-398.714748298253,202.6426258508735,11.153203802864128
76.085,78.91656462585033,521.2937788243305,-845.4573741490896,-411.5077789099963,203.0,10.917228137522685
76.125,78.95656462585035,521.7318622013003,-844.4573741491561,-399.5426258508439,202.08525170168778,11.690795833565451
76.165,78.99656462585034,522.0,-852.542625850541,-406.0,200.45737414945907,11.709700739718945
76.205,79.03656462585035,522.7831442525887,-846.0,-411.28484694054106,199.45737414918906,12.34769350975073
76.245,79.07656462585035,523.8087852782173,-841.5930306116893,-400.9147482978381,199.54262585108094,11.92921966985034
76.285,79.11656462585033,525.6688526077193,-842.0,-404.45737414958694,192.54262585041303,12.178113884509651
76.325,79.15656462585035,527.720134659015,-848.5426258506973,-402.0,200.08525170139453,11.937739788691648
76.365,79.19656462585033,529.7668862327794,-846.0,-400.8852517014684,207.5573741492658,11.925808696931131
76.405,79.23656462585035,532.7263558346986,-849.5573741489816,-408.22949659592626,206.55737414898158,11.254633906931097
76.445,79.27656462585033,535.8032789115734,-848.5573741496495,-402.0,199.0,10.946366217450437
76.485,79.31656462585035,538.8802019885125,-852.0764988659778,-396.2294965979332,197.07649886597773,10.641722154399114
76.525,79.35656462585035,541.957125065455,-845.2568344678167,-410.2131292543125,203.0,10.555724648027798
76.565,79.39656462585033,543.9721312925466,-843.1147482981621,-398.55737414908106,202.44262585091894,10.481901121013433
76.605,79.43656462585035,547.0113493807996,-842.8852517022051,-398.44262585110255,207.0,11.669467138406937
76.645,79.47656462585033,548.0368958018031,-853.6721224483942,-400.55737414946475,204.44262585053525,11.425351289195161
76.685,79.51656462585035,549.0600673295019,-840.7569693879611,-396.62949659754065,204.37050340245935,11.90277746886785
76.725,79.55656462585033,550.0857083551487,-848.6852517017129,-397.34262585085645,203.0,11.443147775534108
76.765,79.59656462585035,550.888650619206,-842.0,-391.37050340456256,203.34262585114064,10.97729282503559
76.805,79.63656462585035,549.7260191871586,-843.3426258505011,-398.0,200.34262585050115,10.249012458547938
76.845,79.67656462585033,547.674737135865,-848.3426258507427,-395.65737414925724,196.65737414925727,10.63341571857158
76.885,79.71656462585035,545.6234550845693,-846.8774727923781,-394.657374148973,202.12252720762197,9.946243077076852
76.925,79.75656462585033,543.3582595499286,-846.0,-404.62949659856383,206.31474829928192,10.546720846315004
76.965,79.84336734693879,536.2517592883072,-848.0906938786067,-401.81861224278674,204.04534693930333,10.87448506958887
77.005,79.88336734693877,532.6118963892901,-845.9093061209102,-397.9093061209102,201.0453469395449,11.072593826244361
77.045,79.92336734693879,529.0466310831287,-844.3293571431094,-393.04534693891964,199.0,11.68357459666914
77.085,79.96336734693877,525.4580502354421,-857.8639591825164,-393.9546530608388,198.95465306083878,11.441743407195384
77.125,80.00336734693879,522.4215989795774,-844.0906938788909,-394.0,193.09069387889085,11.526378697139679
77.165,80.04336734693878,519.3811271585304,-846.0,-400.04534693923614,199.0,11.466647142702596
77.205,80.08336734693877,516.3042040815889,-847.3747040823807,-402.0,198.04534693904753,10.982089989216249
77.245,80.12336734693879,513.8212098752178,-849.8497040825995,-390.2732653043645,210.78138775650842,10.883314972931396
77.285,80.16336734693877,511.7720334903039,-845.0546530606313,-400.1093061212626,199.0,10.421029747728904
77.325,80.20336734693879,509.0811271585393,-843.9453469392106,-398.0,200.9453469392106,11.020926741507408
77.365,80.24336734693877,506.66946938773265,-851.054653061015,-398.0,205.945346938985,11.335682040608303
77.405,80.28336734693879,504.6181873364369,-849.9453469392693,-405.72673469634606,198.83604081780766,11.593761073029059
77.445,80.32336734693877,503.2834526425884,-849.0546530604892,-397.0546530604892,193.8360408185324,11.684792604277067
77.485,80.36336734693877,501.51562323389504,-850.0,-397.89069387774265,199.0,12.223358572125854
77.525,80.4033673469388,500.23413434938215,-847.0546530608444,-398.0,203.0,11.996911779537252
77.565,80.44336734693877,499.2090936682222,-846.2062040810923,-398.41240816218465,187.8248163243693,11.537521632663795
77.605,80.48336734693879,498.1834526425743,-852.3093061210466,-402.0,194.38138775790677,11.569779519862708
77.645,80.52336734693877,497.1578116169472,-844.2542585047966,-398.6186122428052,185.87287074760175,11.358909173145348
77.685,80.56336734693879,497.867829408697,-848.4639591834032,-394.0,203.0,11.406629968398006
77.725,80.60336734693877,497.1065295656562,-846.0,-399.6906938782144,196.1546530608928,11.20833210395888
77.765,80.64336734693877,497.0,-853.5360408181316,-394.0,202.8453469393772,11.096625941435665
77.805,80.68336734693878,497.0,-842.0,-409.82994897704367,203.0,11.44183914015936
77.845,80.72336734693877,497.0,-846.5093061213969,-398.0,187.50930612139692,11.559623434632748
77.885,80.76336734693878,497.9678294086944,-849.2950510214708,-404.7453469390589,191.23604081717667,11.326451961819442
77.925,80.80336734693877,498.0,-841.8090102044861,-401.7453469393147,190.7453469393147,11.725303226580742
77.965,80.84336734693878,498.01911145998855,-851.7639591812459,-402.7453469395847,192.49069387916938,11.868197122783089
78.005,80.88336734693877,499.0,-842.0,-397.490693877862,199.509306122138,11.615760547079283
78.045,80.92336734693878,499.0,-847.254653060799,-399.254653060799,200.490693878402,11.245235115648976
78.085,80.96336734693877,499.0960345369075,-842.2546530605432,-397.7453469394568,187.76395918162962,11.339499795477423
78.125,81.00336734693877,500.1213643718573,-842.7453469388173,-396.2360408164519,196.4906938776346,11.197351758264087
78.165,81.04336734693878,501.0,-843.6453469388827,-404.35465306111735,191.0,10.769553473201164
78.205,81.08336734693877,501.170393511257,-851.3546530608616,-399.35465306086155,193.70930612172305,10.662778899396368
78.245,81.12336734693878,502.0,-842.3546530605915,-393.64534693940846,195.0,10.710929087923493
78.285,81.16336734693877,502.0,-849.3546530604824,-404.0639591814474,203.77326530241228,10.20392839868832
78.325,81.20336734693878,502.2473165881758,-844.3546530609752,-402.93604081707434,199.0,10.32649425518471
78.365,81.24336734693877,503.0,-846.0,-402.0,192.35465306071941,10.335476251673613
78.405,81.28336734693877,503.272957613824,-842.0,-390.7093061208988,190.6453469395506,10.296474369069493
78.445,81.32336734693877,504.0,-842.5453469394778,-395.0906938789555,199.0,10.050598210605145
78.485,81.36336734693877,503.67832443745067,-846.9093061220755,-398.0,195.9093061220755,10.553494322905577
78.525,81.40336734693878,503.34731658818873,-846.0,-399.4546530607677,192.81861224307093,9.897240819096478
78.565,81.44336734693877,503.6270423861793,-837.2732653027319,-403.66706122200344,191.60620408072853,9.974429538599622
78.605,81.48336734693878,503.0,-842.0,-401.4546530611514,199.0,10.770318544017716
78.645,81.52336734693877,503.4242396651153,-842.7271292518911,-401.2728707481089,197.5457414962178,12.042734477699133
78.685,81.56336734693878,503.5501193092477,-846.909306121706,-396.454653060853,193.454653060853,11.504457419377855
78.725,81.60336734693877,503.0,-850.0,-403.0906938788056,200.4546530605972,11.84034983016807
78.765,81.64336734693877,503.0,-846.5546530605318,-408.89069387893636,195.55465306053182,12.053491579173949
78.805,81.68336734693878,503.5242396651123,-847.336040816486,-402.8906938776574,191.4453469388287,11.494156386292417
78.845,81.72336734693877,503.45011930925335,-848.5546530609155,-395.7813877563379,191.0,10.729851052432714
78.885,81.76336734693878,503.57552171638366,-844.4453469393545,-408.44534693935447,191.0,10.205893746125133
78.925,81.80336734693877,504.0,-848.4747040839283,-398.0,191.0,10.704428826436105
78.965,81.84336734693878,504.0,-846.4453469389708,-402.0,195.0,10.793121461200785
79.005,81.88336734693877,504.0,-844.4200510220996,-400.2186122430937,192.4453469392266,9.710469059363565
79.045,81.92336734693878,504.6507761365627,-843.5546530605034,-398.0,194.10930612100682,9.684385428997592
79.085,81.96336734693877,505.0,-852.6906938790955,-399.3093061209045,195.65465306045226,10.547945542797965
79.125,82.00336734693877,505.70116274202854,-846.3453469389083,-401.3093061221835,192.03604081672478,9.855814772676597
79.165,82.04336734693878,506.726803767676,-843.3453469391783,-395.3453469391783,192.34534693917826,9.534156897730263
79.205,82.08336734693877,507.0,-846.0,-399.38138775773626,195.0,10.992711875780719
79.245,82.12336734693878,508.55617163790504,-850.6546530610566,-402.6546530610566,202.34534693894344,10.815729259005385
79.285,82.16336734693877,509.80372684459445,-842.6906938781008,-394.3453469390504,191.0,11.441040432173148
79.325,82.20336734693878,510.829367870242,-847.3453469393204,-403.30930612135927,200.34534693932036,11.571109562699592
79.365,82.24336734693877,511.8528221723658,-850.0,-411.68401020452865,201.24534693937153,11.718982928530364
79.405,82.28336734693877,513.7561716378937,-842.0,-404.49069387928307,194.24534693964154,11.225339159387577
79.445,82.32336734693877,514.9037268445911,-846.2453469389878,-402.0,195.0,11.908100604103765
79.485,82.36336734693877,515.9293678702386,-852.7546530607422,-392.4906938785157,201.75465306074216,10.835789018950539
79.525,82.40336734693878,518.8650266876583,-850.0,-396.73604081858355,211.42005102322946,11.191751788215756
79.565,82.44336734693877,520.9612998430208,-847.0062040812724,-407.9875918374553,201.0124081625447,11.576903175769619
79.605,82.48336734693878,523.0061336734784,-849.5093061217117,-394.73604081743247,199.24534693914416,11.960988760902493
79.645,82.52336734693877,524.0188245733376,-846.0,-395.3085170090196,199.3271292522549,11.427685073346732
79.685,82.56336734693878,527.1468393511818,-844.8546530607621,-397.43604081771383,204.14534693923795,11.595066309438021
79.725,82.60336734693877,532.3300533752932,-844.1453469394937,-405.7093061210125,205.14534693949375,11.281042970452315
79.765,82.64336734693877,538.4032496075383,-839.6409897958594,-421.79505102070345,217.35029591815078,10.351129749589724
79.805,82.68336734693878,543.5314547357758,-839.3997040825917,-402.0,218.0,9.424981150818123
79.845,82.72336734693877,548.5277278912092,-836.14534693938,-407.14534693938003,213.00435714391512,9.403913642846268
79.885,82.76336734693878,552.6302919937846,-842.245642856466,-410.0,216.10029591730375,9.874147850227876
79.925,82.80336734693877,556.1832140240737,-842.8546530610037,-386.85465306100366,203.0,10.456545006125692
79.965,82.84336734693878,557.0,-845.9546530609383,-390.04534693906174,214.8639591828148,11.349078304464035
80.005,82.88336734693877,556.536136054402,-841.8747040831232,-396.95465306068246,208.04534693931754,11.441512117063652
80.045,82.92336734693878,554.4848540031071,-844.0453469395875,-404.04534693958755,200.95465306041245,10.728973146748512
80.085,82.96336734693877,552.150357927739,-839.7159897957996,-402.95465306106615,207.95465306106615,10.923245892856238
80.125,83.00336734693877,549.0734348508466,-845.9206428563932,-394.04534693920385,214.95465306079615,10.456728481376137
80.165,83.04336734693878,545.6620156985389,-842.0,-406.0,212.9093061210523,9.74068805353966
80.205,83.08336734693877,541.5594515959503,-844.0453469388201,-402.0906938776403,211.0,10.179366782438512
80.245,83.12336734693878,537.8744129471635,-842.0,-406.95465306090983,207.0,10.99995486028809
80.285,83.18676870748298,532.0670043607154,-846.0,-406.0,207.65329251685333,10.837092954871366
80.325,83.226768707483,527.9644402581255,-839.606738095744,-409.65329251671767,206.65329251671767,11.389052278047783
80.365,83.26676870748298,523.8964071166538,-846.2965544203092,-408.6532925164761,204.30658503295214,11.564045521323289
80.405,83.30676870748299,520.8194840397156,-847.6532925162061,-408.3467074837939,211.0,11.289773395884927
80.445,83.34676870748298,517.7425609628399,-841.5100306123552,-398.0,207.0,11.276353745293234
80.485,83.38676870748299,514.7770919239316,-849.0465544206219,-402.69341496682046,203.0,10.913746365381986
